SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,NA,Single Family Residential,8251 Densmore Ave N,Seattle,WA,98103,1025000,4,2,Green Lake,2100,5000,1915,71,488,NA,Active,November-24-2024 11:00 AM,November-24-2024 01:00 PM,https://www.redfin.com/WA/Seattle/8251-Densmore-Ave-N-98103/home/306278,NWMLS as Distributed by MLS Grid,2289329,N,Y,47.6902293,-122.3380749
MLS Listing,NA,Single Family Residential,6525 37th Ave NE,Seattle,WA,98115,1899888,4,3.5,Bryant,2350,5091,1987,71,808,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/6525-37th-Ave-NE-98115/home/315392,NWMLS as Distributed by MLS Grid,2288860,N,Y,47.6766548,-122.288082
MLS Listing,NA,Single Family Residential,1619 29th Ave,Seattle,WA,98122,2624950,4,3.5,Madrona,3744,4800,2024,71,701,NA,Active,November-23-2024 12:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/1619-29th-Ave-98122/home/147589,NWMLS as Distributed by MLS Grid,2288793,N,Y,47.6158652,-122.2951644
MLS Listing,NA,Single Family Residential,11742 36th Ave NE,Seattle,WA,98125,1100000,4,3,Meadowbrook,2600,10446,1938,71,423,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/11742-36th-Ave-NE-98125/home/112046,NWMLS as Distributed by MLS Grid,2289254,N,Y,47.7149558,-122.2889441
MLS Listing,NA,Single Family Residential,3312 39th Ave W,Seattle,WA,98199,2199950,4,3.5,Magnolia,3130,5650,2004,77,703,NA,Active,November-23-2024 02:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/3312-39th-Ave-W-98199/home/127542,NWMLS as Distributed by MLS Grid,2287625,N,Y,47.6499326,-122.4065403
MLS Listing,NA,Single Family Residential,1207 NE 104th St,Seattle,WA,98125,1395000,4,3.5,Maple Leaf,2484,5003,2024,77,562,50,Active,NA,NA,https://www.redfin.com/WA/Seattle/1207-NE-104th-St-98125/home/192404984,NWMLS as Distributed by MLS Grid,2286887,N,Y,47.7037749,-122.3147151
MLS Listing,NA,Single Family Residential,2208 Bigelow Ave N,Seattle,WA,98109,2499000,4,3.5,Queen Anne,3100,3900,1923,77,806,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/2208-Bigelow-Ave-N-98109/home/134421,NWMLS as Distributed by MLS Grid,2282347,N,Y,47.6385456,-122.3480516
MLS Listing,NA,Single Family Residential,6064 52nd Ave NE,Seattle,WA,98115,2350000,4,2.5,Hawthorne Hills,3100,6616,2024,78,758,NA,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/6064-52nd-Ave-NE-98115/home/22228305,NWMLS as Distributed by MLS Grid,2286233,N,Y,47.673752,-122.271003
MLS Listing,NA,Single Family Residential,9323 Forest Ct SW,Seattle,WA,98136,974950,4,2,Fauntleroy,2118,10080,1952,78,460,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/9323-Forest-Ct-SW-98136/home/155604,NWMLS as Distributed by MLS Grid,2285942,N,Y,47.5191052,-122.3858803
MLS Listing,NA,Townhouse,1419 19th Ave Unit B,Seattle,WA,98122,1074900,4,2.5,Central Area,1674,1124,2024,78,642,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/1419-19th-Ave-98122/unit-B/home/192374200,NWMLS as Distributed by MLS Grid,2282104,N,Y,47.6136061,-122.3078773
MLS Listing,NA,Single Family Residential,4821 36th Ave NE,Seattle,WA,98105,1450000,4,3,Bryant,2930,4610,1907,79,495,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/4821-36th-Ave-NE-98105/home/314558,NWMLS as Distributed by MLS Grid,2285793,N,Y,47.6641799,-122.2895263
MLS Listing,NA,Single Family Residential,953 22nd Ave,Seattle,WA,98122,1290000,4,3,Central Area,2690,3810,1909,79,480,NA,Active,November-23-2024 01:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/953-22nd-Ave-98122/home/142948,NWMLS as Distributed by MLS Grid,2286492,N,Y,47.6115825,-122.3039596
MLS Listing,NA,Single Family Residential,7556 34th Ave NE,Seattle,WA,98115,1689950,4,3.5,Wedgwood,2911,3240,2024,79,581,56,Active,November-24-2024 12:00 PM,November-24-2024 02:00 PM,https://www.redfin.com/WA/Seattle/7556-34th-Ave-NE-98115/home/314765,NWMLS as Distributed by MLS Grid,2274172,N,Y,47.6846643,-122.2913565
MLS Listing,NA,Single Family Residential,108 NW 101st St,Seattle,WA,98177,1225000,4,3.5,Greenwood,2302,1737,2024,83,532,51,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/108-NW-101st-St-98177/home/191813864,NWMLS as Distributed by MLS Grid,2284988,N,Y,47.7024013,-122.358602
MLS Listing,NA,Single Family Residential,9277 Spear Pl S,Seattle,WA,98118,1025000,4,4,Rainier Beach,2925,7550,1951,85,350,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/9277-Spear-Pl-S-98118/home/175522,NWMLS as Distributed by MLS Grid,2284813,N,Y,47.5192452,-122.2735343
MLS Listing,NA,Single Family Residential,4015 A NE 56th,Seattle,WA,98105,2098000,4,4,Hawthorne Hills,3008,4110,2023,85,697,120,Active,NA,NA,https://www.redfin.com/WA/Seattle/4015-NE-56th-St-98105/unit-A/home/314263,NWMLS as Distributed by MLS Grid,2280322,N,Y,47.6692734,-122.2840762
MLS Listing,NA,Single Family Residential,1123 5th Ave N,Seattle,WA,98109,1695000,4,3,Queen Anne,2290,2560,1984,89,740,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/1123-5th-Ave-N-98109/home/131680,NWMLS as Distributed by MLS Grid,2280234,N,Y,47.6296243,-122.3478154
MLS Listing,NA,Single Family Residential,1107 36th Ave E,Seattle,WA,98112,2975000,4,2.5,Washington Park,3812,7200,1900,89,780,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/1107-36th-Ave-E-98112/home/139834,NWMLS as Distributed by MLS Grid,2277560,N,Y,47.6288769,-122.2872409
MLS Listing,NA,Single Family Residential,542 N 73rd St,Seattle,WA,98103,985000,4,2,Phinney Ridge,2110,3811,1929,90,467,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/542-N-73rd-St-98103/home/300486,NWMLS as Distributed by MLS Grid,2276933,N,Y,47.6820048,-122.3508041
MLS Listing,NA,Single Family Residential,7726 16th Ave SW,Seattle,WA,98106,898000,4,3.5,Highland Park,2820,4000,1910,92,318,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/7726-16th-Ave-SW-98106/home/475137,NWMLS as Distributed by MLS Grid,2280612,N,Y,47.5328842,-122.3546943
MLS Listing,NA,Townhouse,14017 Ashworth Ave N,Seattle,WA,98133,1149000,4,3.5,Haller Lake,2251,NA,2024,93,510,2,Active,NA,NA,https://www.redfin.com/WA/Seattle/14017-Ashworth-Ave-N-98133/home/192270713,NWMLS as Distributed by MLS Grid,2264052,N,Y,47.7310052,-122.3399817
MLS Listing,NA,Single Family Residential,11213 Arroyo Beach Pl SW,Seattle,WA,98146,2099000,4,3.5,Arroyo,2560,19516,1960,93,820,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/11213-Arroyo-Beach-Pl-SW-98146/home/158447,NWMLS as Distributed by MLS Grid,2278554,N,Y,47.5019463,-122.3846417
MLS Listing,NA,Single Family Residential,5613 & 5615 32nd Ave SW Unit 1&2,Seattle,WA,98126,1690000,4,4,West Seattle,3257,4840,2024,95,519,60,Active,NA,NA,https://www.redfin.com/WA/Seattle/5613-32nd-Ave-SW-98126/unit-1-2/home/192146207,NWMLS as Distributed by MLS Grid,2279779,N,Y,47.5514709,-122.3739464
MLS Listing,NA,Single Family Residential,8813 3rd Ave S,Seattle,WA,98108,799950,4,4,South Park,2224,2550,2024,95,360,NA,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/8813-3rd-Ave-S-98108/home/176804156,NWMLS as Distributed by MLS Grid,2279677,N,Y,47.524151,-122.3310155
MLS Listing,NA,Single Family Residential,8413 S 115th Pl,Seattle,WA,98178,705950,4,2.5,Bryn Mawr,1870,4500,1984,98,378,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/8413-S-115th-Pl-98178/home/197084,NWMLS as Distributed by MLS Grid,2279056,N,Y,47.4995127,-122.2268505
MLS Listing,NA,Single Family Residential,31 D Etruria,Seattle,WA,98109,1275000,4,2.5,Queen Anne,2072,1950,2005,99,615,NA,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/31-Etruria-St-98109/unit-D/home/2070188,NWMLS as Distributed by MLS Grid,2278439,N,Y,47.6476018,-122.3563021
MLS Listing,NA,Single Family Residential,521 NE 123rd St,Seattle,WA,98125,1325000,4,3,Pinehurst,2850,7680,1953,99,465,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/521-NE-123rd-St-98125/home/106524,NWMLS as Distributed by MLS Grid,2278131,N,Y,47.7174713,-122.3225815
MLS Listing,NA,Single Family Residential,5329 7th Ave NE,Seattle,WA,98105,848777,4,2,University District,1920,3885,1921,100,442,NA,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/5329-7th-Ave-NE-98105/home/311862,NWMLS as Distributed by MLS Grid,2277857,N,Y,47.6680213,-122.3210054
MLS Listing,NA,Townhouse,721 4th Ave N,Seattle,WA,98109,1450000,4,3.5,Queen Anne,2056,863,2024,105,705,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/721-4th-Ave-N-98109/home/192009244,NWMLS as Distributed by MLS Grid,2276205,N,Y,47.6260989,-122.3492386
MLS Listing,NA,Single Family Residential,2214 10th Ave E,Seattle,WA,98102,1299000,4,2,Capitol Hill,1848,1667,2024,106,703,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/2214-10th-Ave-E-98102/home/135768,NWMLS as Distributed by MLS Grid,2275534,N,Y,47.6388767,-122.3197954
MLS Listing,NA,Single Family Residential,1053 S Southern St,Seattle,WA,98108,949000,4,4,West Seattle,2480,4800,1917,106,383,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/1053-S-Southern-St-98108/home/188441,NWMLS as Distributed by MLS Grid,2274892,N,Y,47.5296084,-122.3180407
MLS Listing,NA,Single Family Residential,9007 29th Ave SW,Seattle,WA,98126,771950,4,2,Westwood,1820,7740,1957,107,424,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/9007-29th-Ave-SW-98126/home/473791,NWMLS as Distributed by MLS Grid,2275291,N,Y,47.5225116,-122.3702824
MLS Listing,NA,Single Family Residential,5114 S Ruggles St,Seattle,WA,98178,950000,4,2,Rainier Beach,1970,39474,1963,107,482,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/5114-S-Ruggles-St-98178/home/178631,NWMLS as Distributed by MLS Grid,2274920,N,Y,47.5089743,-122.2693467
MLS Listing,NA,Single Family Residential,337 Martin Luther King Jr Way,Seattle,WA,98122,749500,4,2,Central Area,1480,5000,1968,113,506,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/337-Martin-Luther-King-Jr-Way-98122/home/145082,NWMLS as Distributed by MLS Grid,2262040,N,Y,47.6053388,-122.2971578
MLS Listing,NA,Single Family Residential,835 Hillside Dr E,Seattle,WA,98112,3495000,4,4,Washington Park,5790,8604,1951,114,604,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/835-Hillside-Dr-E-98112/home/139420,NWMLS as Distributed by MLS Grid,2268898,N,Y,47.6272144,-122.2836119
MLS Listing,NA,Single Family Residential,5402 S Cloverdale St,Seattle,WA,98118,984999,4,3.5,Seward Park,2170,6500,1939,114,454,NA,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/5402-S-Cloverdale-St-98118/home/489910,NWMLS as Distributed by MLS Grid,2269096,N,Y,47.5269548,-122.2646478
MLS Listing,NA,Single Family Residential,232 SW 114th St,Burien,WA,98146,699950,4,3,North Burien,1950,9061,1954,119,359,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/232-SW-114th-St-98146/home/181542,NWMLS as Distributed by MLS Grid,2254957,N,Y,47.5014673,-122.3377278
MLS Listing,NA,Townhouse,1058 S Cloverdale Unit B,Seattle,WA,98108,604990,4,2,South Park,1650,5936,2020,121,367,50,Active,NA,NA,https://www.redfin.com/WA/Seattle/1058-S-Cloverdale-St-98108/unit-B/home/172711449,NWMLS as Distributed by MLS Grid,2269569,N,Y,47.5266939,-122.3178
MLS Listing,NA,Single Family Residential,1730 Lakeside Ave S,Seattle,WA,98144,3999000,4,2.5,Leschi,3280,17583,1931,121,1219,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/1730-Lakeside-Ave-S-98144/home/141227,NWMLS as Distributed by MLS Grid,2268202,N,Y,47.5867986,-122.2863157
MLS Listing,NA,Single Family Residential,612 SW Othello St,Seattle,WA,98106,999000,4,2,Highland Park,1920,8840,1920,127,520,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/612-SW-Othello-St-98106/home/474715,NWMLS as Distributed by MLS Grid,2266554,N,Y,47.5370864,-122.343677
MLS Listing,NA,Single Family Residential,749 S Elmgrove St,Seattle,WA,98108,594000,4,2.5,South Park,1200,5000,1907,127,495,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/749-S-Elmgrove-St-98108/home/477461,NWMLS as Distributed by MLS Grid,2266054,N,Y,47.5303797,-122.3234596
MLS Listing,NA,Single Family Residential,9520 27TH Ave NE,Seattle,WA,98115,1092500,4,3,Wedgwood,2000,6445,1970,127,546,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/9520-27th-Ave-NE-98115/home/113364,NWMLS as Distributed by MLS Grid,2266722,N,Y,47.698105,-122.2985631
MLS Listing,NA,Single Family Residential,4837 S Holly St,Seattle,WA,98118,800000,4,2.5,Brighton,2770,5250,2017,132,289,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/4837-S-Holly-St-98118/home/22221781,NWMLS as Distributed by MLS Grid,2264385,N,Y,47.5420934,-122.2710654
MLS Listing,NA,Single Family Residential,2726 NE 75th St,Seattle,WA,98115,1450000,4,2,Wedgwood,1940,5633,1953,136,747,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/2726-NE-75th-St-98115/home/315091,NWMLS as Distributed by MLS Grid,2262749,N,Y,47.6832228,-122.2974853
MLS Listing,NA,Townhouse,410 NE 73rd St,Seattle,WA,98115,900000,4,2.5,Green Lake,1710,1894,2017,136,526,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/410-NE-73rd-St-98115/home/185913640,NWMLS as Distributed by MLS Grid,2261237,N,Y,47.6814381,-122.3245249
MLS Listing,NA,Single Family Residential,307 36th Ave E,Seattle,WA,98112,1889000,4,2,Denny Blaine,2780,5068,1929,136,679,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/307-36th-Ave-E-98112/home/179787792,NWMLS as Distributed by MLS Grid,2260795,N,Y,47.6215875,-122.2875505
MLS Listing,NA,Single Family Residential,1410 NW 77th St,Seattle,WA,98117,789000,4,2,Whittier,1405,1980,1918,142,562,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/1410-NW-77th-St-98117/home/496670,NWMLS as Distributed by MLS Grid,2259183,N,Y,47.6852042,-122.3746843
MLS Listing,NA,Single Family Residential,3000 S Graham St,Seattle,WA,98108,825000,4,2,Beacon Hill,2100,8348,1942,144,393,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/3000-S-Graham-St-98108/home/478972,NWMLS as Distributed by MLS Grid,2259260,N,Y,47.5463754,-122.2934565
MLS Listing,NA,Single Family Residential,2501 Cascadia Ave S,Seattle,WA,98144,3250000,4,3.5,Mt Baker,5040,9975,1921,145,645,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/2501-Cascadia-Ave-S-98144/home/489171,NWMLS as Distributed by MLS Grid,2254329,N,Y,47.5803145,-122.2869487
MLS Listing,NA,Single Family Residential,3205 61st Ave SW Unit A,Seattle,WA,98116,1294950,4,3.5,Alki,2222,3000,2024,149,583,150,Active,November-22-2024 11:00 AM,November-22-2024 02:00 PM,https://www.redfin.com/WA/Seattle/3205-61st-Ave-SW-98116/unit-A/home/151558,NWMLS as Distributed by MLS Grid,2252225,N,Y,47.575685,-122.411123
MLS Listing,NA,Condo/Co-op,1017 Minor Ave #1401,Seattle,WA,98104,1680000,4,4,Downtown,2935,15366,1930,150,572,5066,Active,NA,NA,https://www.redfin.com/WA/Seattle/1017-Minor-Ave-98104/unit-1401/home/29732,NWMLS as Distributed by MLS Grid,2240429,N,Y,47.6102164,-122.3247887
MLS Listing,NA,Single Family Residential,9217 36th Ave S,Seattle,WA,98118,650000,4,3,Beacon Hill,1980,9974,1950,150,328,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/9217-36th-Ave-S-98118/home/480763,NWMLS as Distributed by MLS Grid,2256651,N,Y,47.5210724,-122.287546
MLS Listing,NA,Single Family Residential,311 NW 48th St,Seattle,WA,98107,1050000,4,2,Phinney Ridge,1700,3880,1940,152,618,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/311-NW-48th-St-98107/home/302098,NWMLS as Distributed by MLS Grid,2252955,N,Y,47.6634889,-122.3615238
MLS Listing,NA,Townhouse,1062 E Republican St,Seattle,WA,98102,1449900,4,2.5,Capitol Hill,1895,1076,2024,154,765,1,Active,NA,NA,https://www.redfin.com/WA/Seattle/1062-E-Republican-St-98102/home/191294649,NWMLS as Distributed by MLS Grid,2254964,N,Y,47.6233216,-122.3186084
MLS Listing,NA,Townhouse,503 11th Ave E,Seattle,WA,98102,1385900,4,2,Capitol Hill,1889,832,2024,154,734,1,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/503-11th-Ave-E-98102/home/191294648,NWMLS as Distributed by MLS Grid,2254971,N,Y,47.6232094,-122.3181307
MLS Listing,NA,Single Family Residential,203 Lake Washington Blvd E,Seattle,WA,98112,5795000,4,5,Denny Blaine,5417,20434,1919,156,1070,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/203-Lake-Washington-Blvd-E-98112/home/139755,NWMLS as Distributed by MLS Grid,2253221,N,Y,47.6202376,-122.2822372
MLS Listing,NA,Townhouse,334 N 101st St,Seattle,WA,98133,1199900,4,2.5,Greenwood,2041,3844,2024,158,588,48,Active,NA,NA,https://www.redfin.com/WA/Seattle/334-N-101st-St-98133/home/98891,NWMLS as Distributed by MLS Grid,2252894,N,Y,47.7024877,-122.353769
MLS Listing,NA,Single Family Residential,2610 NW 98th St,Seattle,WA,98117,1679000,4,3.5,North Beach,2491,5250,2024,162,674,20,Active,NA,NA,https://www.redfin.com/WA/Seattle/2610-NW-98th-St-98117/home/191171463,NWMLS as Distributed by MLS Grid,2250551,N,Y,47.7003162,-122.3911898
MLS Listing,NA,Single Family Residential,3036 A NE 90th St,Seattle,WA,98115,2795880,4,3.5,Wedgwood,3805,5674,2024,163,735,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/3036A-NE-90th-St-98115/home/193349435,NWMLS as Distributed by MLS Grid,2251404,N,Y,47.694099,-122.2945134
MLS Listing,NA,Townhouse,8609 22nd Pl NE,Seattle,WA,98115,949950,4,3.5,Wedgwood,1760,2274,2019,163,540,200,Active,NA,NA,https://www.redfin.com/WA/Seattle/8609-22nd-Pl-NE-98115/home/170482932,NWMLS as Distributed by MLS Grid,2251066,N,Y,47.6914963,-122.3055115
MLS Listing,NA,Single Family Residential,4724 45th Ave SW,Seattle,WA,98116,1499999,4,2.5,Alaska Junction,1974,4712,2024,163,760,50,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/4724-45th-Ave-SW-98116/home/191156187,NWMLS as Distributed by MLS Grid,2251204,N,Y,47.5604503,-122.3891344
MLS Listing,NA,Townhouse,4049 Rainier Ave S,Seattle,WA,98118,819000,4,3.5,Columbia City,2000,1025,2024,168,410,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/4049-Rainier-Ave-S-98118/home/175623999,NWMLS as Distributed by MLS Grid,2247528,N,Y,47.566857,-122.289207
MLS Listing,NA,Townhouse,4055 Rainier Ave S,Seattle,WA,98118,775000,4,4.5,Columbia City,1640,798,2024,168,473,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/4055-Rainier-Ave-S-98118/home/182029110,NWMLS as Distributed by MLS Grid,2246823,N,Y,47.5667029,-122.289181
MLS Listing,NA,Single Family Residential,8339 15th Ave NW,Seattle,WA,98117,2099000,4,2,Ballard,5408,8165,1937,169,388,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/8339-15th-Ave-NW-98117/home/175648602,NWMLS as Distributed by MLS Grid,2248629,N,Y,47.6898931,-122.3770515
MLS Listing,NA,Single Family Residential,6726 45th Ave S,Seattle,WA,98118,720000,4,2,Brighton,2060,8280,1960,193,350,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/6726-45th-Ave-S-98118/home/172893,NWMLS as Distributed by MLS Grid,2236969,N,Y,47.5416579,-122.2762363
MLS Listing,NA,Single Family Residential,517 20th Ave,Seattle,WA,98122,1798000,4,4,Central Area,3870,5120,1986,198,465,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/517-20th-Ave-98122/home/145084,NWMLS as Distributed by MLS Grid,2234796,N,Y,47.6067047,-122.3067256
MLS Listing,NA,Single Family Residential,10936 Rainier Ave S,Seattle,WA,98178,3999000,4,3.5,Lakeridge,4550,14103,2003,204,879,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/10936-Rainier-Ave-S-98178/home/177282,NWMLS as Distributed by MLS Grid,2232307,N,Y,47.5046847,-122.2274252
MLS Listing,NA,Single Family Residential,1101 McGilvra Blvd E,Seattle,WA,98112,6900000,4,4.5,Washington Park,6040,7800,1954,214,1142,NA,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/1101-McGilvra-Blvd-E-98112/home/140256,NWMLS as Distributed by MLS Grid,2226790,N,Y,47.628758,-122.2818215
MLS Listing,NA,Single Family Residential,4512 S Kenny St,Seattle,WA,98118,1098950,4,2.5,Hillman City,2850,5237,2012,259,386,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/4512-S-Kenny-St-98118/home/2081018,NWMLS as Distributed by MLS Grid,2207546,N,Y,47.5491715,-122.2763395
MLS Listing,NA,Single Family Residential,8308 25th Ave NW #1,Seattle,WA,98117,2100000,4,2.5,Loyal Heights,3678,3002,2022,520,571,58,Active,NA,NA,https://www.redfin.com/WA/Seattle/8308-25th-Ave-NW-98117/unit-1/home/185238112,NWMLS as Distributed by MLS Grid,2130379,N,Y,47.6893429,-122.3884205
MLS Listing,NA,Single Family Residential,9325 Fauntleroy Way SW,Seattle,WA,98136,6500000,4,4.5,Fauntleroy,5010,51023,1996,546,1297,100,Active,NA,NA,https://www.redfin.com/WA/Seattle/9325-Fauntleroy-Way-SW-98136/home/158787,NWMLS as Distributed by MLS Grid,2073270,N,Y,47.5193411,-122.3957699
MLS Listing,NA,Condo/Co-op,1301 Spring St Ph 32,Seattle,WA,98104,8875000,4,5,Seattle,6918,NA,1982,878,1283,10281,Active,NA,NA,https://www.redfin.com/WA/Seattle/1301-Spring-St-98104/unit-32/home/54130,NWMLS as Distributed by MLS Grid,1959731,N,Y,47.6110547,-122.3225259
New Construction Home,NA,Single Family Residential,2809 12th Ave W,Seattle,WA,98119,2795000,4,3.5,Seattle,3200,NA,2024,9,873,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/2809-12th-Ave-W-98119/home/130646,Zillow,54B1330B8845,N,Y,47.6454839,-122.3724608
New Construction Home,NA,Single Family Residential,2616 NE 72nd St,Seattle,WA,98115,2495000,4,3.5,Seattle,3200,NA,2024,9,780,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/2616-NE-72nd-St-98115/home/315687,Zillow,E2327818B343,N,Y,47.6808677,-122.298817
New Construction Home,NA,Single Family Residential,6730 21st Ave SW,Seattle,WA,98106,1250000,4,3.5,Seattle,2382,NA,2024,58,525,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/6730-21st-Ave-SW-98106/home/178440687,Zillow,D496E1BD601B,N,Y,47.5419986,-122.3589114
New Construction Home,NA,Single Family Residential,6732 21st Ave SW,Seattle,WA,98106,1250000,4,3.5,Seattle,2382,NA,2024,58,525,NA,Active,NA,NA,https://www.redfin.com/WA/Seattle/6732-21st-Ave-SW-98106/home/178440686,Zillow,44404229DDEF,N,Y,47.5420006,-122.3591486
